time,runtime
1007.5476685,3.9621e-01
1007.9438477,3.9513e-01
1008.3389893,3.9606e-01
1008.7350464,3.9715e-01
1009.1322021,4.1585e-01
1009.5480957,3.9500e-01
1009.9430542,3.9521e-01
1010.3382568,3.9584e-01
1010.7341309,3.9566e-01
1011.1298218,4.2561e-01
1011.5554199,3.9670e-01
1011.9520874,3.9645e-01
1012.3485718,3.9625e-01
1012.7448120,4.0817e-01
1013.1530151,3.9736e-01
1013.5503540,3.9581e-01
1013.9461670,3.9578e-01
1014.3419800,3.9549e-01
1014.7374878,3.9624e-01
1015.1337280,3.9581e-01
1015.5295410,3.9787e-01
1015.9273682,3.9564e-01
1016.3230591,3.9661e-01
1016.7196655,3.9670e-01
1017.1163330,3.9812e-01
1017.5144653,3.9636e-01
1017.9108276,3.9568e-01
1018.3065186,3.9545e-01
1018.7019653,3.9651e-01
1019.0985107,4.0995e-01
1019.5084839,4.0442e-01
1019.9129028,3.9675e-01
1020.3096313,4.0681e-01
1020.7164307,3.9599e-01
1021.1124268,3.9634e-01
1021.5087891,1.0462e+00
1022.5549316,4.0281e-01
1022.9577637,3.9750e-01
1023.3552856,3.9533e-01
1023.7506104,4.1241e-01
1024.1630859,3.9568e-01
1024.5587158,3.9621e-01
1024.9549561,3.9586e-01
1025.3508301,3.9708e-01
1025.7479248,4.0815e-01
1026.1560059,3.9489e-01
1026.5509033,3.9521e-01
1026.9461670,3.9565e-01
1027.3417969,3.9571e-01
1027.7375488,3.9694e-01
1028.1343994,3.9552e-01
1028.5300293,3.9459e-01
1028.9245605,3.9591e-01
1029.3205566,3.9484e-01
1029.7153320,3.9725e-01
1030.1126709,4.0675e-01
1030.5194092,3.9650e-01
1030.9158936,3.9444e-01
1031.3103027,3.9575e-01
1031.7060547,3.9579e-01
1032.1018066,3.9782e-01
1032.4996338,3.9595e-01
1032.8956299,3.9517e-01
1033.2907715,3.9559e-01
1033.6864014,3.9460e-01
1034.0810547,4.3559e-01
1034.5166016,3.9588e-01
1034.9124756,3.9507e-01
1035.3076172,3.9630e-01
1035.7038574,3.9704e-01
1036.1009521,3.9599e-01
1036.4969482,4.1257e-01
1036.9095459,3.9580e-01
1037.3052979,3.9471e-01
1037.6999512,3.9643e-01
1038.0964355,3.9480e-01
1038.4912109,4.0006e-01
1038.8913574,3.9695e-01
1039.2883301,3.9583e-01
1039.6840820,3.9672e-01
1040.0808105,3.9489e-01
1040.4757080,3.9684e-01
1040.8725586,4.0767e-01
1041.2802734,3.9662e-01
1041.6768799,3.9542e-01
1042.0722656,3.9476e-01
1042.4670410,4.1061e-01
1042.8776855,3.9627e-01
1043.2739258,3.9684e-01
1043.6707764,3.9584e-01
1044.0666504,3.9671e-01
1044.4633789,4.1614e-01
1044.8795166,3.9554e-01
1045.2750244,3.9625e-01
1045.6712646,3.9547e-01
1046.0667725,3.9633e-01
1046.4631348,4.3768e-01
1046.9007568,3.9650e-01
1047.2972412,3.9520e-01
1047.6925049,3.9618e-01
1048.0887451,4.1626e-01
1048.5050049,3.9626e-01
1048.9012451,4.0418e-01
1049.3054199,3.9589e-01
1049.7012939,3.9576e-01
1050.0970459,3.9971e-01
1050.4968262,4.0516e-01
1050.9019775,4.0750e-01
1051.3094482,3.9885e-01
1051.7083740,4.0924e-01
1052.1175537,4.0213e-01
